match_id,start_date,venue,innings,phase,runs_off_bat,extras,runs,0s,1s,2s,3s,4s,5s,6s,wickets_fallen
419148,2010,Bengaluru,1,Middle,57,6,63,27,19,1,0,6,0,2,3
419148,2010,Bengaluru,1,Powerplay,58,3,61,17,12,0,0,7,0,3,1
419148,2010,Bengaluru,2,Death,41,1,42,4,1,1,0,5,0,3,0
419148,2010,Bengaluru,2,Middle,65,7,72,19,27,3,0,2,0,4,2
419148,2010,Bengaluru,2,Powerplay,45,3,48,14,13,4,0,6,0,0,1
419150,2010,Jaipur,1,Death,66,2,68,9,8,4,0,8,0,3,1
419150,2010,Jaipur,1,Middle,53,6,59,20,29,4,0,4,0,0,1
419150,2010,Jaipur,1,Powerplay,43,4,47,21,9,1,0,8,0,0,3
419150,2010,Jaipur,2,Death,47,1,48,9,13,4,0,2,0,3,1
419150,2010,Jaipur,2,Middle,54,1,55,18,29,4,1,2,0,1,4
419150,2010,Jaipur,2,Powerplay,28,6,34,23,10,0,0,3,0,1,3
419153,2010,Chennai,1,Death,38,8,46,15,12,1,0,3,0,2,3
419153,2010,Chennai,1,Middle,61,10,71,21,26,2,1,4,0,2,1
419153,2010,Chennai,1,Powerplay,20,2,22,29,4,1,0,2,0,1,4
419153,2010,Chennai,2,Middle,72,4,76,17,18,2,0,5,0,5,0
419153,2010,Chennai,2,Powerplay,56,11,67,17,8,4,0,10,0,0,1
419154,2010,Jaipur,1,Death,43,0,43,6,15,5,0,3,0,1,0
419154,2010,Jaipur,1,Middle,50,7,57,31,14,4,0,7,0,0,3
419154,2010,Jaipur,1,Powerplay,29,1,30,23,8,1,1,4,0,0,3
419154,2010,Jaipur,2,Death,8,0,8,1,2,0,0,0,0,1,0
419154,2010,Jaipur,2,Middle,64,1,65,24,16,6,0,6,0,2,3
419154,2010,Jaipur,2,Powerplay,59,0,59,19,3,1,0,12,0,1,2
419155,2010,Chennai,1,Death,35,3,38,14,15,1,0,3,0,1,2
419155,2010,Chennai,1,Middle,35,0,35,28,21,3,0,2,0,0,4
419155,2010,Chennai,1,Powerplay,34,5,39,24,6,1,2,5,0,0,3
419155,2010,Chennai,2,Death,33,0,33,8,6,2,1,5,0,0,0
419155,2010,Chennai,2,Middle,40,7,47,27,23,5,1,1,0,0,1
419155,2010,Chennai,2,Powerplay,27,6,33,19,13,3,0,2,0,0,3
419157,2010,Bengaluru,1,Death,53,0,53,6,15,2,0,4,0,3,2
419157,2010,Bengaluru,1,Middle,92,12,104,22,21,1,1,6,0,7,1
419157,2010,Bengaluru,1,Powerplay,31,3,34,21,11,2,0,4,0,0,1
419157,2010,Bengaluru,2,Death,33,3,36,13,13,0,0,5,0,0,3
419157,2010,Bengaluru,2,Middle,62,2,64,14,34,2,0,3,0,2,4
419157,2010,Bengaluru,2,Powerplay,34,0,34,17,12,4,0,2,0,1,2
419158,2010,Kolkata,1,Death,29,2,31,11,16,1,1,2,0,0,4
419158,2010,Kolkata,1,Middle,54,1,55,22,24,2,0,5,0,1,5
419158,2010,Kolkata,1,Powerplay,46,0,46,17,10,1,0,7,0,1,0
419158,2010,Kolkata,2,Death,15,0,15,1,3,1,0,1,0,1,0
419158,2010,Kolkata,2,Middle,73,3,76,20,25,2,0,8,0,2,0
419158,2010,Kolkata,2,Powerplay,38,4,42,26,6,0,0,8,0,0,2
419161,2010,Kolkata,1,Death,44,3,47,10,12,3,0,5,0,1,4
419161,2010,Kolkata,1,Middle,42,2,44,24,24,3,0,3,0,0,2
419161,2010,Kolkata,1,Powerplay,41,1,42,16,13,3,0,4,0,1,2
419161,2010,Kolkata,2,Death,22,6,28,3,10,1,0,1,0,1,0
419161,2010,Kolkata,2,Middle,56,7,63,24,24,2,0,7,0,0,1
419161,2010,Kolkata,2,Powerplay,41,3,44,23,7,1,0,5,0,2,0
501198,2011,Chennai,1,Death,46,0,46,8,14,3,0,2,0,3,2
501198,2011,Chennai,1,Middle,61,1,62,11,37,1,0,4,0,1,1
501198,2011,Chennai,1,Powerplay,43,2,45,18,11,0,0,8,0,0,1
501198,2011,Chennai,2,Death,39,1,40,13,9,3,0,3,0,2,5
501198,2011,Chennai,2,Middle,58,1,59,16,32,2,0,4,0,1,2
501198,2011,Chennai,2,Powerplay,46,6,52,15,14,2,0,7,0,0,0
501199,2011,Hyderabad,1,Death,47,0,47,8,15,1,0,3,0,3,3
501199,2011,Hyderabad,1,Middle,42,4,46,24,26,3,0,1,0,1,3
501199,2011,Hyderabad,1,Powerplay,44,0,44,19,9,0,0,6,1,1,2
501199,2011,Hyderabad,2,Death,46,2,48,7,8,2,0,4,0,3,0
501199,2011,Hyderabad,2,Middle,62,0,62,16,26,6,0,6,0,0,1
501199,2011,Hyderabad,2,Powerplay,28,3,31,27,4,2,0,5,0,0,1
501203,2011,Kolkata,1,Death,42,3,45,12,12,1,0,7,0,0,2
501203,2011,Kolkata,1,Middle,67,5,72,24,17,6,0,5,0,3,2
501203,2011,Kolkata,1,Powerplay,44,2,46,16,12,0,0,8,0,0,0
501203,2011,Kolkata,2,Death,49,4,53,11,12,2,1,3,0,3,3
501203,2011,Kolkata,2,Middle,67,4,71,17,29,1,0,6,0,2,3
501203,2011,Kolkata,2,Powerplay,29,1,30,21,11,1,0,4,0,0,2
501204,2011,Jaipur,1,Death,58,4,62,13,6,3,0,7,0,3,2
501204,2011,Jaipur,1,Middle,58,1,59,23,20,5,0,4,0,2,2
501204,2011,Jaipur,1,Powerplay,26,4,30,28,5,0,1,3,0,1,2
501204,2011,Jaipur,2,Death,31,0,31,5,9,4,0,2,0,1,1
501204,2011,Jaipur,2,Middle,63,1,64,22,23,2,0,3,0,4,2
501204,2011,Jaipur,2,Powerplay,46,11,57,22,8,0,0,8,0,1,1
501205,2011,Bengaluru,1,Death,43,6,49,13,11,1,0,3,0,3,2
501205,2011,Bengaluru,1,Middle,63,4,67,15,33,1,0,7,0,0,0
501205,2011,Bengaluru,1,Powerplay,19,5,24,24,11,0,0,2,0,0,2
501205,2011,Bengaluru,2,Death,27,0,27,7,9,1,0,4,0,0,0
501205,2011,Bengaluru,2,Middle,75,1,76,12,31,2,0,10,0,0,0
501205,2011,Bengaluru,2,Powerplay,38,2,40,23,6,2,0,4,0,2,1
501208,2011,Hyderabad,1,Death,61,0,61,6,11,4,0,6,0,3,2
501208,2011,Hyderabad,1,Middle,71,2,73,17,27,3,0,5,0,3,2
501208,2011,Hyderabad,1,Powerplay,36,5,41,23,10,1,0,6,0,0,1
501208,2011,Hyderabad,2,Death,46,4,50,14,10,3,0,3,0,3,4
501208,2011,Hyderabad,2,Middle,61,3,64,20,21,8,0,6,0,0,2
501208,2011,Hyderabad,2,Powerplay,27,1,28,22,9,3,0,3,0,0,3
501209,2011,Jaipur,1,Death,47,10,57,9,13,4,0,2,0,3,1
501209,2011,Jaipur,1,Middle,68,3,71,16,28,6,0,4,0,2,2
501209,2011,Jaipur,1,Powerplay,25,6,31,28,9,0,0,4,0,0,1
501209,2011,Jaipur,2,Death,30,0,30,6,10,1,0,3,0,1,0
501209,2011,Jaipur,2,Middle,67,1,68,13,31,4,0,7,0,0,0
501209,2011,Jaipur,2,Powerplay,59,3,62,16,9,3,0,8,0,2,1
501210,2011,Mumbai,1,Death,54,3,57,8,16,2,0,4,0,3,1
501210,2011,Mumbai,1,Middle,77,4,81,21,21,4,0,6,0,4,1
501210,2011,Mumbai,1,Powerplay,34,10,44,23,6,2,0,6,0,0,0
501210,2011,Mumbai,2,Death,50,0,50,6,6,4,0,6,0,2,1
501210,2011,Mumbai,2,Middle,78,6,84,22,20,7,0,8,0,2,1
501210,2011,Mumbai,2,Powerplay,45,5,50,20,9,0,0,9,0,0,0
501211,2011,Chennai,1,Death,57,0,57,6,12,2,1,8,0,1,3
501211,2011,Chennai,1,Middle,78,3,81,14,28,4,0,6,0,3,2
501211,2011,Chennai,1,Powerplay,44,1,45,16,12,1,0,6,0,1,0
501211,2011,Chennai,2,Death,46,4,50,10,12,5,0,3,0,2,2
501211,2011,Chennai,2,Middle,75,4,79,16,26,5,1,6,0,2,2
501211,2011,Chennai,2,Powerplay,32,1,33,22,10,0,0,4,0,1,3
501212,2011,Hyderabad,1,Death,49,3,52,9,13,4,0,4,0,2,4
501212,2011,Hyderabad,1,Middle,64,1,65,14,30,4,0,5,0,1,3
501212,2011,Hyderabad,1,Powerplay,47,1,48,15,11,2,0,8,0,0,1
501212,2011,Hyderabad,2,Death,25,2,27,6,5,1,0,3,0,1,1
501212,2011,Hyderabad,2,Middle,71,6,77,26,19,3,0,4,0,5,1
501212,2011,Hyderabad,2,Powerplay,56,6,62,19,10,1,0,8,0,2,0
501214,2011,Kolkata,1,Death,1,0,1,1,1,0,0,0,0,0,1
501214,2011,Kolkata,1,Middle,40,4,44,26,28,1,0,1,0,1,7
501214,2011,Kolkata,1,Powerplay,35,1,36,19,11,2,0,5,0,0,2
501214,2011,Kolkata,2,Middle,53,6,59,24,17,3,0,6,0,1,1
501214,2011,Kolkata,2,Powerplay,21,5,26,23,11,3,0,1,0,0,1
501218,2011,Mumbai,1,Death,18,0,18,8,2,1,0,2,0,1,3
501218,2011,Mumbai,1,Middle,63,4,67,23,25,2,0,7,0,1,3
501218,2011,Mumbai,1,Powerplay,25,8,33,26,5,2,0,4,0,0,4
501218,2011,Mumbai,2,Death,35,0,35,10,15,1,0,3,0,1,0
501218,2011,Mumbai,2,Middle,51,6,57,20,27,4,0,4,0,0,2
501218,2011,Mumbai,2,Powerplay,28,4,32,20,10,3,0,3,0,0,1
501219,2011,Kolkata,1,Death,28,4,32,15,12,1,0,2,0,1,2
501219,2011,Kolkata,1,Middle,53,2,55,25,23,2,0,2,0,3,5
501219,2011,Kolkata,1,Powerplay,43,2,45,20,9,0,0,7,0,1,0
501219,2011,Kolkata,2,Death,37,3,40,10,15,4,0,2,0,1,4
501219,2011,Kolkata,2,Middle,45,4,49,25,23,2,0,3,0,1,2
501219,2011,Kolkata,2,Powerplay,33,4,37,17,13,3,0,2,0,1,3
501221,2011,Mumbai,1,Death,54,3,57,10,12,2,0,2,0,5,1
501221,2011,Mumbai,1,Middle,62,5,67,25,24,2,0,7,0,1,1
501221,2011,Mumbai,1,Powerplay,34,6,40,24,8,0,0,5,0,1,2
501221,2011,Mumbai,2,Death,34,3,37,14,12,4,0,2,0,1,5
501221,2011,Mumbai,2,Middle,72,3,75,19,26,3,0,7,0,2,2
501221,2011,Mumbai,2,Powerplay,40,4,44,22,10,0,0,6,0,1,2
501222,2011,Kolkata,1,Death,54,3,57,9,12,5,0,5,0,2,3
501222,2011,Kolkata,1,Middle,62,2,64,17,31,1,1,5,0,1,1
501222,2011,Kolkata,1,Powerplay,42,8,50,21,10,3,0,5,0,1,1
501222,2011,Kolkata,2,Death,22,1,23,10,6,0,0,4,0,0,0
501222,2011,Kolkata,2,Middle,92,3,95,19,22,2,0,6,0,7,1
501222,2011,Kolkata,2,Powerplay,56,1,57,13,14,0,0,9,0,1,0
501224,2011,Hyderabad,1,Death,68,2,70,6,10,3,0,7,0,4,0
501224,2011,Hyderabad,1,Middle,44,1,45,22,26,5,0,2,0,0,3
501224,2011,Hyderabad,1,Powerplay,55,2,57,15,11,1,0,9,0,1,1
501224,2011,Hyderabad,2,Death,29,6,35,14,13,0,0,4,0,0,2
501224,2011,Hyderabad,2,Middle,53,6,59,22,27,2,0,4,0,1,4
501224,2011,Hyderabad,2,Powerplay,41,0,41,16,12,1,1,6,0,0,2
501225,2011,Jaipur,1,Death,19,2,21,16,13,1,0,1,0,0,7
501225,2011,Jaipur,1,Middle,55,1,56,18,27,6,0,4,0,0,1
501225,2011,Jaipur,1,Powerplay,26,6,32,22,10,2,0,3,0,0,2
501225,2011,Jaipur,2,Middle,73,0,73,17,17,5,0,7,0,3,2
501225,2011,Jaipur,2,Powerplay,36,2,38,18,12,2,0,5,0,0,0
501226,2011,Chennai,1,Death,40,3,43,12,12,3,0,4,0,1,4
501226,2011,Chennai,1,Middle,54,0,54,19,27,4,1,1,0,2,2
501226,2011,Chennai,1,Powerplay,44,1,45,17,10,4,0,5,0,1,0
501226,2011,Chennai,2,Death,22,2,24,13,14,4,0,0,0,0,4
501226,2011,Chennai,2,Middle,52,1,53,21,25,5,1,2,0,1,1
501226,2011,Chennai,2,Powerplay,36,4,40,22,6,4,0,4,0,1,4
501231,2011,Jaipur,1,Death,27,0,27,13,13,2,0,1,0,1,4
501231,2011,Jaipur,1,Middle,30,6,36,31,24,1,0,1,0,0,2
501231,2011,Jaipur,1,Powerplay,30,1,31,20,12,2,0,2,0,1,2
501231,2011,Jaipur,2,Death,20,2,22,9,6,3,0,2,0,0,1
501231,2011,Jaipur,2,Middle,55,0,55,27,14,7,1,3,0,2,1
501231,2011,Jaipur,2,Powerplay,18,0,18,26,6,2,0,2,0,0,1
501232,2011,Bengaluru,1,Death,62,1,63,10,6,6,0,5,0,4,3
501232,2011,Bengaluru,1,Middle,60,1,61,16,30,3,0,3,0,2,2
501232,2011,Bengaluru,1,Powerplay,57,0,57,16,9,2,0,5,0,4,0
501232,2011,Bengaluru,2,Death,44,3,47,13,10,2,0,3,0,3,2
501232,2011,Bengaluru,2,Middle,64,2,66,20,24,4,0,5,0,2,2
501232,2011,Bengaluru,2,Powerplay,38,4,42,17,16,2,0,3,0,1,1
501234,2011,Kolkata,1,Death,33,0,33,7,17,4,0,2,0,0,1
501234,2011,Kolkata,1,Middle,43,3,46,31,18,2,0,4,1,0,3
501234,2011,Kolkata,1,Powerplay,37,3,40,22,9,1,0,5,0,1,2
501234,2011,Kolkata,2,Death,17,1,18,7,5,1,0,1,0,1,0
501234,2011,Kolkata,2,Middle,47,10,57,24,29,1,0,4,0,0,0
501234,2011,Kolkata,2,Powerplay,44,1,45,18,9,0,1,8,0,0,2
501235,2011,Jaipur,1,Death,38,3,41,11,14,4,0,1,0,2,3
501235,2011,Jaipur,1,Middle,51,2,53,21,25,3,0,5,0,0,3
501235,2011,Jaipur,1,Powerplay,49,0,49,16,9,2,0,9,0,0,1
501235,2011,Jaipur,2,Death,48,4,52,6,12,4,0,4,0,2,0
501235,2011,Jaipur,2,Middle,56,2,58,26,18,4,0,3,0,3,3
501235,2011,Jaipur,2,Powerplay,29,5,34,19,15,0,0,2,0,1,1
501236,2011,Chennai,1,Death,67,2,69,8,11,4,0,3,0,6,3
501236,2011,Chennai,1,Middle,60,2,62,19,26,3,0,7,0,0,1
501236,2011,Chennai,1,Powerplay,29,5,34,19,13,2,0,3,0,0,1
501236,2011,Chennai,2,Death,28,0,28,11,14,3,0,2,0,0,5
501236,2011,Chennai,2,Middle,54,0,54,23,20,5,2,3,0,1,3
501236,2011,Chennai,2,Powerplay,59,5,64,16,13,1,0,5,0,4,0
501237,2011,Mumbai,1,Death,44,1,45,9,14,1,0,4,0,2,3
501237,2011,Mumbai,1,Middle,77,2,79,14,27,4,0,9,0,1,1
501237,2011,Mumbai,1,Powerplay,33,2,35,20,11,0,0,4,0,1,1
501237,2011,Mumbai,2,Death,33,2,35,8,17,2,0,3,0,0,4
501237,2011,Mumbai,2,Middle,69,8,77,16,29,2,0,6,0,2,3
501237,2011,Mumbai,2,Powerplay,22,2,24,23,10,0,0,3,0,0,1
501239,2011,Hyderabad,1,Death,54,5,59,8,12,5,0,5,0,2,1
501239,2011,Hyderabad,1,Middle,67,2,69,18,26,4,1,3,0,3,2
501239,2011,Hyderabad,1,Powerplay,38,3,41,23,8,2,0,5,0,1,1
501239,2011,Hyderabad,2,Death,39,2,41,7,17,5,0,3,0,0,2
501239,2011,Hyderabad,2,Middle,65,2,67,14,32,2,1,5,0,1,2
501239,2011,Hyderabad,2,Powerplay,41,0,41,17,10,3,0,5,1,0,2
501240,2011,Chennai,1,Death,32,2,34,11,14,5,0,2,0,0,3
501240,2011,Chennai,1,Middle,66,0,66,19,22,4,0,9,0,0,3
501240,2011,Chennai,1,Powerplay,42,5,47,17,11,0,1,7,0,0,0
501240,2011,Chennai,2,Death,30,1,31,6,10,4,0,3,0,0,1
501240,2011,Chennai,2,Middle,74,1,75,13,30,4,0,6,0,2,0
501240,2011,Chennai,2,Powerplay,41,2,43,16,12,6,0,3,1,0,1
501243,2011,Hyderabad,1,Death,50,0,50,3,18,4,0,3,0,2,2
501243,2011,Hyderabad,1,Middle,74,8,82,22,22,6,0,7,0,2,2
501243,2011,Hyderabad,1,Powerplay,41,2,43,19,9,0,0,8,0,0,1
501243,2011,Hyderabad,2,Death,29,1,30,9,11,2,0,2,0,1,2
501243,2011,Hyderabad,2,Middle,118,2,120,11,18,8,0,12,0,6,1
501243,2011,Hyderabad,2,Powerplay,22,7,29,29,10,0,0,3,0,0,3
501244,2011,Bengaluru,1,Death,48,2,50,8,14,1,0,5,0,2,3
501244,2011,Bengaluru,1,Middle,106,1,107,19,16,2,0,11,0,7,2
501244,2011,Bengaluru,1,Powerplay,45,3,48,22,5,0,0,7,0,2,1
501244,2011,Bengaluru,2,Death,29,2,31,15,13,1,0,2,0,1,2
501244,2011,Bengaluru,2,Middle,50,1,51,18,32,1,0,4,0,0,3
501244,2011,Bengaluru,2,Powerplay,36,2,38,18,14,1,0,5,0,0,4
501245,2011,Kolkata,1,Death,35,2,37,8,17,4,0,1,0,1,1
501245,2011,Kolkata,1,Middle,61,1,62,17,29,3,0,5,0,1,1
501245,2011,Kolkata,1,Powerplay,12,3,15,27,8,2,0,0,0,0,2
501245,2011,Kolkata,2,Middle,27,1,28,7,15,0,0,3,0,0,0
501245,2011,Kolkata,2,Powerplay,30,3,33,23,8,3,0,4,0,0,2
501246,2011,Mumbai,1,Death,48,1,49,8,14,2,0,6,0,1,2
501246,2011,Mumbai,1,Middle,76,3,79,16,27,3,1,4,0,4,1
501246,2011,Mumbai,1,Powerplay,48,2,50,23,4,0,0,11,0,0,1
501246,2011,Mumbai,2,Death,42,5,47,13,12,1,0,7,0,0,5
501246,2011,Mumbai,2,Middle,73,3,76,22,21,1,0,11,0,1,1
501246,2011,Mumbai,2,Powerplay,22,1,23,23,11,0,1,2,0,0,4
501247,2011,Bengaluru,1,Death,27,1,28,12,13,5,0,1,0,0,4
501247,2011,Bengaluru,1,Middle,40,8,48,33,24,0,0,4,0,0,4
501247,2011,Bengaluru,1,Powerplay,48,1,49,15,11,3,1,7,0,0,1
501247,2011,Bengaluru,2,Middle,48,1,49,19,14,3,0,7,0,0,0
501247,2011,Bengaluru,2,Powerplay,75,4,79,18,5,3,0,7,0,6,1
501249,2011,Jaipur,1,Death,58,2,60,6,12,6,0,4,0,3,1
501249,2011,Jaipur,1,Middle,78,3,81,20,20,6,0,7,0,3,2
501249,2011,Jaipur,1,Powerplay,52,3,55,13,14,3,0,8,0,0,0
501249,2011,Jaipur,2,Death,19,0,19,13,11,2,0,1,0,0,5
501249,2011,Jaipur,2,Middle,63,3,66,21,22,8,1,4,0,1,3
501249,2011,Jaipur,2,Powerplay,46,2,48,14,15,1,0,6,1,0,2
501250,2011,Hyderabad,1,Death,36,0,36,7,16,4,0,3,0,0,4
501250,2011,Hyderabad,1,Middle,50,0,50,15,34,2,0,3,0,0,4
501250,2011,Hyderabad,1,Powerplay,49,1,50,13,17,0,0,5,0,2,0
501250,2011,Hyderabad,2,Death,24,1,25,10,6,1,0,4,0,0,1
501250,2011,Hyderabad,2,Middle,59,1,60,29,15,3,0,5,0,3,3
501250,2011,Hyderabad,2,Powerplay,51,1,52,20,7,0,0,8,0,2,0
501252,2011,Jaipur,1,Death,26,8,34,12,16,3,0,1,0,0,3
501252,2011,Jaipur,1,Middle,68,1,69,18,24,6,0,5,0,2,3
501252,2011,Jaipur,1,Powerplay,41,2,43,22,7,2,0,6,0,1,0
501252,2011,Jaipur,2,Death,25,0,25,4,3,1,0,2,0,2,0
501252,2011,Jaipur,2,Middle,59,1,60,19,29,1,0,4,0,2,1
501252,2011,Jaipur,2,Powerplay,63,3,66,16,7,1,0,12,0,1,0
501253,2011,Chennai,1,Death,67,4,71,3,17,3,0,5,0,4,1
501253,2011,Chennai,1,Middle,63,0,63,19,25,2,0,7,0,1,1
501253,2011,Chennai,1,Powerplay,42,0,42,20,8,2,0,3,0,3,2
501253,2011,Chennai,2,Death,51,0,51,7,9,9,0,3,0,2,3
501253,2011,Chennai,2,Middle,47,8,55,28,25,1,0,2,0,2,2
501253,2011,Chennai,2,Powerplay,46,6,52,20,7,0,1,6,0,2,1
501255,2011,Bengaluru,1,Middle,50,6,56,19,18,1,0,3,0,3,1
501255,2011,Bengaluru,1,Powerplay,32,1,33,20,8,4,0,4,0,0,3
501255,2011,Bengaluru,2,Middle,36,4,40,21,12,4,0,4,0,0,4
501255,2011,Bengaluru,2,Powerplay,63,2,65,15,9,3,0,9,0,2,2
501256,2011,Mumbai,1,Death,49,4,53,8,13,3,0,6,0,1,1
501256,2011,Mumbai,1,Middle,48,2,50,19,30,2,0,2,0,1,4
501256,2011,Mumbai,1,Powerplay,31,1,32,19,13,1,0,1,0,2,1
501256,2011,Mumbai,2,Death,47,2,49,13,9,3,0,5,0,2,4
501256,2011,Mumbai,2,Middle,39,11,50,34,21,1,0,1,0,2,1
501256,2011,Mumbai,2,Powerplay,21,5,26,25,7,3,0,2,0,0,3
501261,2011,Chennai,1,Death,48,3,51,9,12,4,0,4,0,2,1
501261,2011,Chennai,1,Middle,59,1,60,15,33,3,0,2,0,2,2
501261,2011,Chennai,1,Powerplay,41,0,41,18,11,1,0,4,0,2,2
501261,2011,Chennai,2,Death,49,2,51,6,17,3,0,2,0,3,2
501261,2011,Chennai,2,Middle,46,4,50,27,24,3,0,4,0,0,2
501261,2011,Chennai,2,Powerplay,37,3,40,16,15,3,0,4,0,0,1
501263,2011,Mumbai,1,Death,37,2,39,8,17,2,0,4,0,0,2
501263,2011,Mumbai,1,Middle,67,1,68,18,23,7,0,6,0,1,1
501263,2011,Mumbai,1,Powerplay,24,2,26,22,10,1,0,3,0,0,2
501263,2011,Mumbai,2,Middle,81,1,82,11,17,3,0,10,0,3,0
501263,2011,Mumbai,2,Powerplay,51,1,52,17,11,1,0,5,0,3,0
501266,2011,Bengaluru,1,Death,48,1,49,10,14,1,0,2,0,4,3
501266,2011,Bengaluru,1,Middle,50,6,56,29,20,2,0,2,0,3,1
501266,2011,Bengaluru,1,Powerplay,20,3,23,29,6,1,0,3,0,0,4
501266,2011,Bengaluru,2,Death,22,3,25,10,8,0,0,2,0,1,0
501266,2011,Bengaluru,2,Middle,54,6,60,29,22,1,0,3,0,3,1
501266,2011,Bengaluru,2,Powerplay,43,1,44,19,11,0,0,5,0,2,1
501267,2011,Kolkata,1,Death,52,2,54,10,12,2,0,3,0,4,4
501267,2011,Kolkata,1,Middle,75,0,75,9,35,1,0,8,0,1,1
501267,2011,Kolkata,1,Powerplay,42,4,46,20,10,0,0,5,0,2,2
501267,2011,Kolkata,2,Death,63,5,68,8,11,5,0,6,0,3,1
501267,2011,Kolkata,2,Middle,52,4,56,21,28,2,0,5,0,0,3
501267,2011,Kolkata,2,Powerplay,47,7,54,19,7,2,0,9,0,0,1
501268,2011,Mumbai,1,Death,51,2,53,7,13,4,0,3,0,3,1
501268,2011,Mumbai,1,Middle,73,5,78,21,21,7,0,5,0,3,2
501268,2011,Mumbai,1,Powerplay,37,7,44,22,9,1,0,5,0,1,1
501268,2011,Mumbai,2,Death,66,1,67,5,14,1,0,2,0,7,1
501268,2011,Mumbai,2,Middle,82,3,85,17,26,3,0,8,0,3,1
501268,2011,Mumbai,2,Powerplay,21,4,25,30,3,1,0,4,0,0,2
501269,2011,Mumbai,1,Death,42,3,45,7,18,3,0,3,0,1,2
501269,2011,Mumbai,1,Middle,76,1,77,19,22,3,0,9,0,2,1
501269,2011,Mumbai,1,Powerplay,23,2,25,25,7,2,0,3,0,0,4
501269,2011,Mumbai,2,Death,27,1,28,12,9,2,0,2,0,1,2
501269,2011,Mumbai,2,Middle,57,1,58,26,19,3,0,5,0,2,4
501269,2011,Mumbai,2,Powerplay,60,2,62,13,9,2,1,11,0,0,0
501270,2011,Chennai,1,Death,32,3,35,10,18,4,0,0,0,1,2
501270,2011,Chennai,1,Middle,79,3,82,14,33,2,0,3,0,5,2
501270,2011,Chennai,1,Powerplay,60,8,68,20,6,1,0,10,0,2,0
501270,2011,Chennai,2,Death,37,2,39,13,11,3,0,2,0,2,1
501270,2011,Chennai,2,Middle,50,1,51,22,25,2,1,3,0,1,5
501270,2011,Chennai,2,Powerplay,51,1,52,16,11,1,0,8,0,1,2
501271,2011,Chennai,1,Death,42,2,44,14,8,5,0,0,0,4,4
501271,2011,Chennai,1,Middle,104,1,105,9,23,10,1,7,0,5,1
501271,2011,Chennai,1,Powerplay,50,6,56,12,15,4,1,0,0,4,0
501271,2011,Chennai,2,Death,39,1,40,11,13,3,0,2,0,2,1
501271,2011,Chennai,2,Middle,56,4,60,23,22,5,0,3,0,2,5
501271,2011,Chennai,2,Powerplay,46,1,47,13,13,3,1,6,0,0,2
548306,2012,Chennai,1,Death,17,0,17,12,17,0,0,0,0,0,5
548306,2012,Chennai,1,Middle,48,5,53,25,28,0,0,5,0,0,3
548306,2012,Chennai,1,Powerplay,35,7,42,18,15,2,2,1,0,1,2
548306,2012,Chennai,2,Death,14,1,15,6,4,0,0,1,0,1,0
548306,2012,Chennai,2,Middle,45,2,47,23,27,1,0,1,0,2,3
548306,2012,Chennai,2,Powerplay,50,3,53,19,10,0,0,7,0,2,0
548307,2012,Kolkata,1,Middle,51,0,51,10,19,2,0,1,0,4,5
548307,2012,Kolkata,1,Powerplay,39,7,46,21,9,2,0,5,0,1,4
548307,2012,Kolkata,2,Middle,50,2,52,8,14,3,0,3,0,3,2
548307,2012,Kolkata,2,Powerplay,45,3,48,14,15,2,0,5,0,1,0
548308,2012,Mumbai,1,Death,38,0,38,11,12,2,0,4,0,1,5
548308,2012,Mumbai,1,Middle,59,2,61,17,27,8,0,4,0,0,1
548308,2012,Mumbai,1,Powerplay,24,6,30,22,12,0,0,3,0,0,3
548308,2012,Mumbai,2,Death,26,1,27,14,12,1,0,3,0,0,4
548308,2012,Mumbai,2,Middle,46,1,47,25,24,2,0,3,0,1,2
548308,2012,Mumbai,2,Powerplay,24,3,27,27,8,1,0,2,0,1,3
548309,2012,Jaipur,1,Death,59,5,64,7,13,1,0,8,0,2,2
548309,2012,Jaipur,1,Middle,61,9,70,24,23,4,0,6,0,1,2
548309,2012,Jaipur,1,Powerplay,52,5,57,16,10,3,0,9,0,0,0
548309,2012,Jaipur,2,Death,42,1,43,8,14,4,0,2,0,2,4
548309,2012,Jaipur,2,Middle,70,2,72,16,24,6,0,7,0,1,3
548309,2012,Jaipur,2,Powerplay,42,3,45,17,14,1,0,5,0,1,2
548310,2012,Bengaluru,1,Death,47,2,49,6,15,3,0,5,0,1,2
548310,2012,Bengaluru,1,Middle,61,1,62,21,23,5,0,4,0,2,4
548310,2012,Bengaluru,1,Powerplay,43,3,46,21,7,2,0,5,0,2,2
548310,2012,Bengaluru,2,Death,44,2,46,7,16,3,0,4,0,1,2
548310,2012,Bengaluru,2,Middle,44,1,45,23,22,7,0,2,0,0,4
548310,2012,Bengaluru,2,Powerplay,45,1,46,19,9,1,0,7,0,1,1
548311,2012,Vizag,1,Death,67,5,72,8,11,6,0,2,0,6,1
548311,2012,Vizag,1,Middle,72,5,77,22,22,5,0,4,0,4,3
548311,2012,Vizag,1,Powerplay,43,1,44,18,11,2,0,4,0,2,2
548311,2012,Vizag,2,Death,18,0,18,5,6,0,0,0,0,2,2
548311,2012,Vizag,2,Middle,56,0,56,22,24,2,0,4,0,2,7
548311,2012,Vizag,2,Powerplay,41,4,45,20,11,1,0,7,0,0,1
548312,2012,Jaipur,1,Death,47,1,48,9,12,3,1,5,0,1,2
